id_pago,id_reserva,fecha_pago,monto,metodo_pago
24641,27223,2025-05-24 10:47:06,880.62,PayPal
24642,20304,2025-05-24 10:41:42,280.43,Efectivo
24643,31044,2025-05-24 10:46:25,526.95,PayPal
24644,24973,2025-05-24 10:38:43,826.96,PayPal
24645,38257,2025-05-24 10:37:19,896.02,PayPal
24646,31464,2025-05-24 10:41:42,597.88,Tarjeta
24647,40156,2025-05-24 10:42:02,874.77,Efectivo
24648,3757,2025-05-24 10:38:28,401.25,Tarjeta
24649,38510,2025-05-24 10:42:40,715.51,Tarjeta
24650,35955,2025-05-24 10:37:55,772.68,Tarjeta
24651,20825,2025-05-24 10:36:17,883.16,PayPal
24652,1908,2025-05-24 10:46:03,419.64,Transferencia
24653,3278,2025-05-24 10:45:11,340.75,Tarjeta
24654,43732,2025-05-24 10:42:34,633.32,Tarjeta
24655,38955,2025-05-24 10:40:03,815.10,PayPal
24656,36044,2025-05-24 10:41:26,731.88,Tarjeta
24657,33817,2025-05-24 10:43:06,401.11,PayPal
24658,29799,2025-05-24 10:43:57,505.15,Efectivo
24659,41505,2025-05-24 10:38:40,707.09,PayPal
24660,18871,2025-05-24 10:40:21,229.31,Tarjeta
24661,19061,2025-05-24 10:38:04,232.36,PayPal
24662,1454,2025-05-24 10:38:49,525.02,PayPal
24663,24782,2025-05-24 10:43:23,510.56,Efectivo
24664,5899,2025-05-24 10:40:41,762.33,PayPal
24665,4931,2025-05-24 10:47:13,409.54,Tarjeta
24666,28585,2025-05-24 10:45:21,277.81,PayPal
24667,19861,2025-05-24 10:39:02,235.04,Efectivo
24668,38635,2025-05-24 10:42:07,452.84,Tarjeta
24669,36779,2025-05-24 10:43:42,885.39,Efectivo
24670,40180,2025-05-24 10:38:55,746.50,Tarjeta
24671,33641,2025-05-24 10:35:52,379.88,PayPal
24672,39622,2025-05-24 10:46:11,254.95,Transferencia
24673,10726,2025-05-24 10:43:47,434.47,PayPal
24674,903,2025-05-24 10:45:52,660.48,Transferencia
24675,7535,2025-05-24 10:37:01,504.02,Efectivo
24676,17788,2025-05-24 10:36:25,701.66,Transferencia
24677,9921,2025-05-24 10:41:00,707.74,Transferencia
24678,35421,2025-05-24 10:46:59,292.66,PayPal
24679,41016,2025-05-24 10:42:35,537.38,Efectivo
24680,12768,2025-05-24 10:45:05,483.57,PayPal
24681,2447,2025-05-24 10:37:16,792.97,Tarjeta
24682,26996,2025-05-24 10:44:41,312.09,Tarjeta
24683,1635,2025-05-24 10:44:48,862.12,PayPal
24684,32601,2025-05-24 10:45:05,319.15,Tarjeta
24685,8291,2025-05-24 10:42:36,879.02,Transferencia
24686,33518,2025-05-24 10:45:08,605.81,Efectivo
24687,28826,2025-05-24 10:39:50,815.95,Tarjeta
24688,28133,2025-05-24 10:42:55,702.01,Efectivo
24689,39984,2025-05-24 10:46:48,481.39,PayPal
24690,29074,2025-05-24 10:41:22,227.80,Transferencia
24691,2874,2025-05-24 10:36:39,485.72,PayPal
24692,12646,2025-05-24 10:45:45,594.03,Efectivo
24693,9064,2025-05-24 10:41:54,707.83,Transferencia
24694,25959,2025-05-24 10:42:23,740.89,Tarjeta
24695,26001,2025-05-24 10:45:28,623.22,PayPal
24696,9733,2025-05-24 10:44:28,449.71,Efectivo
24697,38911,2025-05-24 10:37:37,414.01,Tarjeta
24698,31397,2025-05-24 10:43:38,813.35,Transferencia
24699,28813,2025-05-24 10:43:51,762.89,Efectivo
24700,5704,2025-05-24 10:47:07,391.32,Efectivo
24701,37309,2025-05-24 10:44:43,745.72,Transferencia
24702,9505,2025-05-24 10:46:33,864.51,Transferencia
24703,35637,2025-05-24 10:38:54,888.10,Transferencia
24704,23268,2025-05-24 10:46:18,884.37,Tarjeta
24705,29333,2025-05-24 10:40:44,542.03,PayPal
24706,33184,2025-05-24 10:37:52,536.41,Tarjeta
24707,14332,2025-05-24 10:37:28,650.12,Tarjeta
24708,37621,2025-05-24 10:44:19,671.23,Efectivo
24709,959,2025-05-24 10:38:55,385.52,Transferencia
24710,40536,2025-05-24 10:38:14,576.15,Efectivo
24711,13625,2025-05-24 10:45:08,864.44,Transferencia
24712,29045,2025-05-24 10:39:48,448.42,Transferencia
24713,3332,2025-05-24 10:38:50,703.96,Transferencia
24714,23826,2025-05-24 10:39:23,701.88,Transferencia
24715,24525,2025-05-24 10:43:46,418.16,Efectivo
24716,7664,2025-05-24 10:43:52,620.95,Transferencia
24717,15690,2025-05-24 10:45:38,859.26,Efectivo
24718,32515,2025-05-24 10:43:43,319.40,Tarjeta
24719,13518,2025-05-24 10:37:48,542.39,PayPal
24720,42397,2025-05-24 10:38:56,321.85,Tarjeta
24721,7816,2025-05-24 10:45:41,490.87,Transferencia
24722,11351,2025-05-24 10:40:02,851.43,Transferencia
24723,36793,2025-05-24 10:42:03,359.41,Efectivo
24724,38716,2025-05-24 10:43:00,651.80,Transferencia
24725,6309,2025-05-24 10:47:03,215.83,Efectivo
24726,21810,2025-05-24 10:38:42,573.51,Efectivo
24727,7295,2025-05-24 10:36:47,404.63,Transferencia
24728,1128,2025-05-24 10:40:39,541.42,Efectivo
24729,26652,2025-05-24 10:38:17,713.25,Transferencia
24730,9981,2025-05-24 10:42:49,771.50,PayPal
24731,13712,2025-05-24 10:38:59,724.95,PayPal
24732,27068,2025-05-24 10:39:21,276.20,Transferencia
24733,44473,2025-05-24 10:46:23,384.64,Tarjeta
24734,1084,2025-05-24 10:37:36,874.16,Tarjeta
24735,6325,2025-05-24 10:36:50,501.88,Efectivo
24736,43764,2025-05-24 10:42:45,405.37,Transferencia
24737,4967,2025-05-24 10:40:39,876.64,Tarjeta
24738,31991,2025-05-24 10:42:19,823.41,PayPal
24739,4978,2025-05-24 10:39:32,353.14,Tarjeta
24740,16717,2025-05-24 10:42:34,884.36,PayPal
24741,42625,2025-05-24 10:37:04,367.62,PayPal
24742,16877,2025-05-24 10:45:35,389.22,Transferencia
24743,39260,2025-05-24 10:37:25,299.05,Transferencia
24744,40485,2025-05-24 10:41:26,436.10,Tarjeta
24745,37283,2025-05-24 10:37:49,216.55,Transferencia
24746,12147,2025-05-24 10:46:41,247.62,Tarjeta
24747,2545,2025-05-24 10:36:26,878.47,PayPal
24748,13024,2025-05-24 10:43:10,649.07,PayPal
24749,26883,2025-05-24 10:45:54,647.17,Tarjeta
24750,43704,2025-05-24 10:42:20,527.04,Tarjeta
24751,1038,2025-05-24 10:39:20,783.71,PayPal
24752,1076,2025-05-24 10:43:05,824.37,Transferencia
24753,18363,2025-05-24 10:39:47,802.45,Efectivo
24754,4611,2025-05-24 10:39:35,786.60,Efectivo
24755,32375,2025-05-24 10:46:44,558.86,Tarjeta
24756,9240,2025-05-24 10:46:24,732.64,Transferencia
24757,18721,2025-05-24 10:42:30,489.97,Tarjeta
24758,36865,2025-05-24 10:41:49,200.62,Transferencia
24759,7246,2025-05-24 10:46:35,474.25,PayPal
24760,9546,2025-05-24 10:39:31,505.13,Transferencia
24761,12603,2025-05-24 10:35:40,702.04,Tarjeta
24762,21440,2025-05-24 10:37:52,225.97,Efectivo
24763,20781,2025-05-24 10:40:33,775.80,Transferencia
24764,11092,2025-05-24 10:46:04,833.87,Transferencia
24765,43288,2025-05-24 10:41:03,348.92,PayPal
24766,2728,2025-05-24 10:44:40,238.27,Efectivo
24767,24753,2025-05-24 10:47:40,336.12,Efectivo
24768,22691,2025-05-24 10:44:17,797.03,Transferencia
24769,28240,2025-05-24 10:36:13,578.58,Efectivo
24770,41685,2025-05-24 10:45:01,704.49,Transferencia
24771,7725,2025-05-24 10:38:16,594.96,Tarjeta
24772,6162,2025-05-24 10:35:50,245.84,Transferencia
24773,43714,2025-05-24 10:39:52,629.20,Tarjeta
24774,22973,2025-05-24 10:42:09,230.28,Efectivo
24775,21463,2025-05-24 10:45:44,690.83,Tarjeta
24776,14442,2025-05-24 10:46:46,536.06,Efectivo
24777,40428,2025-05-24 10:42:13,748.13,PayPal
24778,43426,2025-05-24 10:38:36,864.09,PayPal
24779,31771,2025-05-24 10:47:18,472.58,Tarjeta
24780,26922,2025-05-24 10:46:20,777.00,Transferencia
24781,25526,2025-05-24 10:41:42,393.78,Transferencia
24782,29032,2025-05-24 10:46:38,485.61,PayPal
24783,24430,2025-05-24 10:44:24,718.00,Efectivo
24784,3508,2025-05-24 10:41:14,863.98,PayPal
24785,28949,2025-05-24 10:44:42,417.74,Efectivo
24786,8004,2025-05-24 10:46:22,715.39,Tarjeta
24787,26601,2025-05-24 10:41:35,595.96,PayPal
24788,21975,2025-05-24 10:40:18,531.40,Tarjeta
24789,20906,2025-05-24 10:39:59,316.69,Efectivo
24790,21118,2025-05-24 10:38:09,281.22,Efectivo
24791,6280,2025-05-24 10:39:46,237.15,PayPal
24792,8847,2025-05-24 10:41:09,349.67,Tarjeta
24793,39614,2025-05-24 10:43:50,659.55,PayPal
24794,37643,2025-05-24 10:47:03,440.60,PayPal
24795,6547,2025-05-24 10:46:52,523.06,Efectivo
24796,3569,2025-05-24 10:36:26,822.65,PayPal
24797,35549,2025-05-24 10:37:51,795.36,Efectivo
24798,3456,2025-05-24 10:40:22,793.36,Efectivo
24799,27446,2025-05-24 10:42:58,430.63,Transferencia
24800,19292,2025-05-24 10:41:04,622.11,Efectivo
24801,41105,2025-05-24 10:45:26,409.02,Tarjeta
24802,14431,2025-05-24 10:37:13,387.74,Efectivo
24803,11791,2025-05-24 10:46:32,254.06,PayPal
24804,859,2025-05-24 10:42:18,866.84,Transferencia
24805,18289,2025-05-24 10:43:28,446.63,Efectivo
24806,25360,2025-05-24 10:46:36,461.52,Transferencia
24807,25350,2025-05-24 10:46:45,314.43,Transferencia
24808,41531,2025-05-24 10:45:58,442.04,Tarjeta
24809,23908,2025-05-24 10:35:54,785.40,Tarjeta
24810,21613,2025-05-24 10:41:39,876.32,Transferencia
24811,11111,2025-05-24 10:38:54,395.56,Transferencia
24812,41431,2025-05-24 10:36:53,266.02,Tarjeta
24813,8348,2025-05-24 10:38:54,374.24,PayPal
24814,35926,2025-05-24 10:41:47,746.00,Tarjeta
24815,13161,2025-05-24 10:36:24,867.39,Transferencia
24816,42,2025-05-24 10:43:02,820.07,Transferencia
24817,7091,2025-05-24 10:45:39,863.68,Efectivo
24818,25611,2025-05-24 10:37:41,654.82,PayPal
24819,9890,2025-05-24 10:38:26,703.15,Transferencia
24820,19459,2025-05-24 10:42:36,549.98,Tarjeta
24821,29951,2025-05-24 10:44:21,881.88,PayPal
24822,22118,2025-05-24 10:37:56,423.63,Efectivo
24823,36162,2025-05-24 10:41:32,426.50,PayPal
24824,32940,2025-05-24 10:45:30,626.34,PayPal
24825,36699,2025-05-24 10:38:28,324.45,Tarjeta
24826,11929,2025-05-24 10:39:15,415.23,Tarjeta
24827,22180,2025-05-24 10:43:50,788.34,Tarjeta
24828,23161,2025-05-24 10:45:35,826.08,Transferencia
24829,36769,2025-05-24 10:43:17,432.88,Transferencia
24830,24090,2025-05-24 10:40:33,756.61,PayPal
24831,35946,2025-05-24 10:46:13,523.44,Tarjeta
24832,30943,2025-05-24 10:36:31,528.35,Efectivo
24833,6896,2025-05-24 10:38:26,235.14,Transferencia
24834,5405,2025-05-24 10:41:42,310.02,Tarjeta
24835,638,2025-05-24 10:46:28,769.06,Efectivo
24836,23039,2025-05-24 10:38:17,600.10,Transferencia
24837,42197,2025-05-24 10:45:03,711.84,PayPal
24838,22677,2025-05-24 10:44:51,875.33,Tarjeta
24839,2299,2025-05-24 10:37:52,716.41,Tarjeta
24840,337,2025-05-24 10:40:34,299.30,Tarjeta
24841,36134,2025-05-24 10:40:38,223.86,Transferencia
24842,17478,2025-05-24 10:36:15,514.84,Transferencia
24843,24218,2025-05-24 10:45:15,499.91,Efectivo
24844,32854,2025-05-24 10:38:40,806.86,Tarjeta
24845,23260,2025-05-24 10:40:55,600.71,PayPal
24846,26810,2025-05-24 10:44:01,579.55,Transferencia
24847,18798,2025-05-24 10:41:18,301.41,PayPal
24848,22121,2025-05-24 10:41:27,540.92,PayPal
24849,21756,2025-05-24 10:42:07,789.49,Tarjeta
24850,32748,2025-05-24 10:42:36,264.67,Transferencia
24851,12424,2025-05-24 10:43:32,746.70,Transferencia
24852,40817,2025-05-24 10:37:47,449.72,Transferencia
24853,43357,2025-05-24 10:39:58,715.15,PayPal
24854,22698,2025-05-24 10:37:33,261.99,Efectivo
24855,17963,2025-05-24 10:44:56,782.40,Tarjeta
24856,3519,2025-05-24 10:44:04,791.43,Efectivo
24857,17236,2025-05-24 10:40:11,253.16,Efectivo
24858,35224,2025-05-24 10:39:17,732.50,Transferencia
24859,24797,2025-05-24 10:41:30,263.33,Transferencia
24860,13349,2025-05-24 10:41:30,735.16,Efectivo
24861,42911,2025-05-24 10:41:56,229.84,Efectivo
24862,15025,2025-05-24 10:40:25,803.66,Transferencia
24863,3373,2025-05-24 10:45:27,478.00,Efectivo
24864,18025,2025-05-24 10:45:25,521.92,Transferencia
24865,37830,2025-05-24 10:41:09,577.03,Tarjeta
24866,40953,2025-05-24 10:36:56,235.59,PayPal
24867,9373,2025-05-24 10:46:08,455.64,PayPal
24868,11332,2025-05-24 10:46:20,866.71,Tarjeta
24869,11314,2025-05-24 10:41:45,347.75,Tarjeta
24870,23539,2025-05-24 10:45:51,505.51,Transferencia
24871,17175,2025-05-24 10:46:47,745.35,Tarjeta
24872,28165,2025-05-24 10:39:08,760.89,PayPal
24873,18883,2025-05-24 10:42:18,393.81,Tarjeta
24874,19592,2025-05-24 10:46:23,770.69,PayPal
24875,21938,2025-05-24 10:41:57,392.91,PayPal
24876,19530,2025-05-24 10:38:56,267.03,Tarjeta
24877,17072,2025-05-24 10:44:13,490.27,Tarjeta
24878,26521,2025-05-24 10:47:35,637.22,PayPal
24879,30225,2025-05-24 10:39:33,894.64,Efectivo
24880,24421,2025-05-24 10:38:22,638.96,Tarjeta
24881,32549,2025-05-24 10:41:34,345.67,Transferencia
24882,11314,2025-05-24 10:45:54,653.07,Tarjeta
24883,26390,2025-05-24 10:43:22,867.28,Efectivo
24884,6242,2025-05-24 10:36:00,613.07,Efectivo
24885,19675,2025-05-24 10:37:32,372.85,Transferencia
24886,21043,2025-05-24 10:35:46,747.05,Transferencia
24887,45000,2025-05-24 10:42:55,355.95,Tarjeta
24888,20320,2025-05-24 10:41:45,837.97,PayPal
24889,34738,2025-05-24 10:46:32,650.96,Efectivo
24890,2350,2025-05-24 10:36:24,641.28,Efectivo
24891,43216,2025-05-24 10:40:04,418.19,Tarjeta
24892,9894,2025-05-24 10:38:49,407.17,Efectivo
24893,3622,2025-05-24 10:43:55,632.44,Efectivo
24894,36659,2025-05-24 10:40:54,785.76,Efectivo
24895,29232,2025-05-24 10:36:41,295.70,PayPal
24896,15689,2025-05-24 10:40:10,625.90,Transferencia
24897,30768,2025-05-24 10:39:27,797.10,PayPal
24898,14123,2025-05-24 10:43:58,284.36,Tarjeta
24899,20851,2025-05-24 10:37:27,361.89,Tarjeta
24900,21846,2025-05-24 10:41:05,814.65,Tarjeta
24901,10091,2025-05-24 10:46:28,397.24,Efectivo
24902,2217,2025-05-24 10:39:04,344.85,Tarjeta
24903,6842,2025-05-24 10:39:55,869.24,Transferencia
24904,596,2025-05-24 10:46:35,436.95,PayPal
24905,2595,2025-05-24 10:42:05,898.15,Tarjeta
24906,37659,2025-05-24 10:36:32,290.10,Efectivo
24907,23367,2025-05-24 10:36:33,425.10,Tarjeta
24908,42158,2025-05-24 10:45:39,286.64,Efectivo
24909,10516,2025-05-24 10:46:36,506.64,PayPal
24910,40290,2025-05-24 10:36:36,401.96,PayPal
24911,5402,2025-05-24 10:44:45,339.89,Efectivo
24912,30418,2025-05-24 10:39:41,796.61,Efectivo
24913,37411,2025-05-24 10:45:17,317.93,Efectivo
24914,31137,2025-05-24 10:40:43,624.87,PayPal
24915,40340,2025-05-24 10:46:49,470.02,PayPal
24916,20755,2025-05-24 10:43:20,365.09,Efectivo
24917,34162,2025-05-24 10:41:40,305.10,Tarjeta
24918,35114,2025-05-24 10:37:41,419.94,Transferencia
24919,4300,2025-05-24 10:36:10,219.47,PayPal
24920,2480,2025-05-24 10:45:49,482.59,Efectivo
24921,26330,2025-05-24 10:36:25,820.09,Transferencia
24922,32373,2025-05-24 10:43:55,399.53,Tarjeta
24923,27469,2025-05-24 10:42:43,309.82,Efectivo
24924,13781,2025-05-24 10:39:35,669.65,PayPal
24925,5683,2025-05-24 10:46:45,707.43,PayPal
24926,42115,2025-05-24 10:36:52,598.44,Tarjeta
24927,21365,2025-05-24 10:45:19,869.71,Efectivo
24928,41543,2025-05-24 10:36:17,834.64,Transferencia
24929,2443,2025-05-24 10:43:46,639.96,Transferencia
24930,24896,2025-05-24 10:36:16,641.64,Tarjeta
24931,13168,2025-05-24 10:42:46,231.29,PayPal
24932,23976,2025-05-24 10:43:16,467.88,Transferencia
24933,4637,2025-05-24 10:37:23,412.32,PayPal
24934,3758,2025-05-24 10:45:53,244.50,Efectivo
24935,12128,2025-05-24 10:36:32,839.56,Efectivo
24936,43240,2025-05-24 10:43:37,233.84,Efectivo
24937,41524,2025-05-24 10:39:21,208.29,Efectivo
24938,29946,2025-05-24 10:39:56,847.74,Tarjeta
24939,8410,2025-05-24 10:47:28,496.79,Tarjeta
24940,38772,2025-05-24 10:44:46,244.54,Tarjeta
24941,5698,2025-05-24 10:40:26,561.46,Efectivo
24942,40154,2025-05-24 10:38:10,549.78,Efectivo
24943,38306,2025-05-24 10:43:35,526.96,Efectivo
24944,8245,2025-05-24 10:40:03,262.38,Tarjeta
24945,13854,2025-05-24 10:42:57,848.59,Tarjeta
24946,38986,2025-05-24 10:44:35,861.49,PayPal
24947,21252,2025-05-24 10:37:16,270.94,Tarjeta
24948,18213,2025-05-24 10:38:46,307.42,Transferencia
24949,44245,2025-05-24 10:39:26,464.85,Efectivo
24950,21299,2025-05-24 10:35:41,886.04,Efectivo
24951,12159,2025-05-24 10:39:47,785.25,Efectivo
24952,1545,2025-05-24 10:37:15,410.03,Transferencia
24953,2922,2025-05-24 10:39:44,525.49,Transferencia
24954,35183,2025-05-24 10:42:02,570.42,Transferencia
24955,41744,2025-05-24 10:39:15,529.40,PayPal
24956,9657,2025-05-24 10:46:50,308.64,Tarjeta
24957,7176,2025-05-24 10:43:16,408.76,Transferencia
24958,2961,2025-05-24 10:44:40,215.84,PayPal
24959,23964,2025-05-24 10:41:34,484.33,PayPal
24960,21067,2025-05-24 10:39:22,394.98,Transferencia
24961,18387,2025-05-24 10:37:40,461.63,PayPal
24962,8805,2025-05-24 10:46:09,359.82,Transferencia
24963,37441,2025-05-24 10:37:31,355.92,Transferencia
24964,32130,2025-05-24 10:44:09,716.71,Efectivo
24965,19172,2025-05-24 10:43:54,291.72,PayPal
24966,11538,2025-05-24 10:46:08,875.11,PayPal
24967,42736,2025-05-24 10:35:57,200.50,PayPal
24968,37717,2025-05-24 10:40:38,706.19,Tarjeta
24969,21542,2025-05-24 10:40:17,818.02,Efectivo
24970,27136,2025-05-24 10:41:17,273.92,PayPal
24971,27750,2025-05-24 10:40:46,618.50,Tarjeta
24972,15402,2025-05-24 10:44:12,271.52,PayPal
24973,23126,2025-05-24 10:39:57,664.09,Efectivo
24974,23588,2025-05-24 10:41:36,294.87,Efectivo
24975,35225,2025-05-24 10:45:15,787.26,Tarjeta
24976,13862,2025-05-24 10:35:52,595.79,Transferencia
24977,12791,2025-05-24 10:36:02,235.56,PayPal
24978,14398,2025-05-24 10:43:25,684.42,Efectivo
24979,28455,2025-05-24 10:42:05,783.38,Transferencia
24980,12069,2025-05-24 10:45:44,582.77,Tarjeta
24981,12879,2025-05-24 10:36:11,538.92,Transferencia
24982,12282,2025-05-24 10:47:14,766.18,PayPal
24983,40784,2025-05-24 10:39:56,836.27,Efectivo
24984,27240,2025-05-24 10:36:22,405.41,Transferencia
24985,37313,2025-05-24 10:44:21,737.13,Transferencia
24986,34751,2025-05-24 10:43:06,788.41,Tarjeta
24987,6855,2025-05-24 10:38:40,867.76,PayPal
24988,259,2025-05-24 10:41:33,343.83,Efectivo
24989,28837,2025-05-24 10:41:50,844.35,Tarjeta
24990,30267,2025-05-24 10:42:53,532.66,Transferencia
24991,24904,2025-05-24 10:45:31,623.56,Efectivo
24992,38542,2025-05-24 10:41:55,505.98,Tarjeta
24993,34756,2025-05-24 10:35:50,642.76,Efectivo
24994,23511,2025-05-24 10:47:33,455.29,Efectivo
24995,43540,2025-05-24 10:47:33,268.21,PayPal
24996,38071,2025-05-24 10:42:08,364.58,PayPal
24997,26017,2025-05-24 10:37:32,840.48,Efectivo
24998,5948,2025-05-24 10:42:41,488.34,Efectivo
24999,16426,2025-05-24 10:45:21,703.23,Efectivo
25000,18471,2025-05-24 10:46:30,872.84,Transferencia
25001,12009,2025-05-24 10:44:06,503.33,PayPal
25002,14365,2025-05-24 10:35:44,750.56,Tarjeta
25003,7491,2025-05-24 10:41:53,853.61,Tarjeta
25004,33823,2025-05-24 10:45:36,891.59,Transferencia
25005,3009,2025-05-24 10:47:03,794.31,PayPal
25006,36604,2025-05-24 10:46:03,577.61,Efectivo
25007,23525,2025-05-24 10:44:32,473.90,PayPal
25008,27175,2025-05-24 10:46:50,739.57,PayPal
25009,13731,2025-05-24 10:46:20,864.15,Tarjeta
25010,28991,2025-05-24 10:46:06,445.40,Tarjeta
25011,4056,2025-05-24 10:39:39,309.06,Transferencia
25012,15777,2025-05-24 10:45:03,765.19,Tarjeta
25013,38012,2025-05-24 10:41:10,552.03,Transferencia
25014,13851,2025-05-24 10:39:55,800.91,Transferencia
25015,40277,2025-05-24 10:45:09,642.09,PayPal
25016,55,2025-05-24 10:38:34,502.72,Tarjeta
25017,10740,2025-05-24 10:40:08,259.15,PayPal
25018,20134,2025-05-24 10:37:37,205.71,Efectivo
25019,27243,2025-05-24 10:47:29,203.56,Efectivo
25020,44399,2025-05-24 10:37:03,736.60,Efectivo
25021,6507,2025-05-24 10:39:30,277.45,Tarjeta
25022,36162,2025-05-24 10:42:02,673.10,Tarjeta
25023,29456,2025-05-24 10:43:47,355.17,PayPal
25024,3902,2025-05-24 10:38:49,708.75,Transferencia
25025,26125,2025-05-24 10:46:36,623.81,PayPal
25026,13172,2025-05-24 10:39:42,445.52,Transferencia
25027,31532,2025-05-24 10:41:14,741.93,Tarjeta
25028,40758,2025-05-24 10:35:56,636.87,PayPal
25029,6831,2025-05-24 10:39:21,895.90,Tarjeta
25030,42005,2025-05-24 10:39:12,347.59,Efectivo
25031,41187,2025-05-24 10:45:12,521.62,Transferencia
25032,42999,2025-05-24 10:43:48,215.77,Efectivo
25033,40723,2025-05-24 10:35:59,642.54,Transferencia
25034,33206,2025-05-24 10:36:54,534.34,Tarjeta
25035,28697,2025-05-24 10:42:16,330.92,Efectivo
25036,26030,2025-05-24 10:38:22,541.07,Transferencia
25037,24001,2025-05-24 10:46:26,220.70,Tarjeta
25038,18128,2025-05-24 10:42:54,615.59,Efectivo
25039,11175,2025-05-24 10:47:04,248.27,Efectivo
25040,18043,2025-05-24 10:37:38,225.29,Efectivo
25041,32477,2025-05-24 10:40:15,710.58,PayPal
25042,24650,2025-05-24 10:41:24,479.80,Efectivo
25043,31711,2025-05-24 10:38:50,319.40,PayPal
25044,17679,2025-05-24 10:41:02,889.32,Transferencia
25045,44311,2025-05-24 10:42:55,858.74,Efectivo
25046,29156,2025-05-24 10:39:32,515.51,Transferencia
25047,1055,2025-05-24 10:36:33,442.99,Efectivo
25048,3210,2025-05-24 10:40:29,425.38,Efectivo
25049,1006,2025-05-24 10:43:16,356.03,Tarjeta
25050,11507,2025-05-24 10:39:01,482.22,Efectivo
25051,12080,2025-05-24 10:37:19,710.40,Tarjeta
25052,28399,2025-05-24 10:40:28,570.55,Tarjeta
25053,41462,2025-05-24 10:38:29,323.24,Transferencia
25054,30634,2025-05-24 10:43:18,220.97,Tarjeta
25055,27250,2025-05-24 10:41:59,538.28,Efectivo
25056,4737,2025-05-24 10:43:22,767.73,Tarjeta
25057,32846,2025-05-24 10:44:19,402.75,Transferencia
25058,16081,2025-05-24 10:44:56,576.29,Tarjeta
25059,43730,2025-05-24 10:40:44,321.01,Transferencia
25060,28464,2025-05-24 10:43:23,805.87,Efectivo
25061,15149,2025-05-24 10:42:33,258.75,Transferencia
25062,31704,2025-05-24 10:40:18,567.84,Efectivo
25063,23099,2025-05-24 10:46:33,456.27,Tarjeta
25064,14328,2025-05-24 10:45:23,814.06,Transferencia
25065,24276,2025-05-24 10:37:08,869.76,PayPal
25066,15628,2025-05-24 10:41:20,602.60,Tarjeta
25067,28779,2025-05-24 10:41:20,535.83,Tarjeta
25068,25226,2025-05-24 10:38:27,808.03,Tarjeta
25069,1552,2025-05-24 10:37:21,663.81,PayPal
25070,18472,2025-05-24 10:40:14,561.50,PayPal
25071,16847,2025-05-24 10:36:22,398.59,Efectivo
25072,20486,2025-05-24 10:36:02,543.85,Transferencia
25073,39205,2025-05-24 10:40:46,281.19,Tarjeta
25074,31186,2025-05-24 10:47:02,348.20,PayPal
25075,5697,2025-05-24 10:46:14,798.62,PayPal
25076,10351,2025-05-24 10:42:04,685.96,Transferencia
25077,32983,2025-05-24 10:40:01,822.08,Transferencia
25078,35613,2025-05-24 10:45:12,540.82,Transferencia
25079,12361,2025-05-24 10:45:12,549.46,PayPal
25080,32541,2025-05-24 10:47:38,870.48,Tarjeta
25081,37289,2025-05-24 10:35:55,871.97,PayPal
25082,25277,2025-05-24 10:42:55,330.18,PayPal
25083,29346,2025-05-24 10:42:25,443.07,Efectivo
25084,33710,2025-05-24 10:40:24,568.88,PayPal
25085,32215,2025-05-24 10:44:14,440.93,Tarjeta
25086,26415,2025-05-24 10:46:55,388.49,Tarjeta
25087,39633,2025-05-24 10:36:07,403.85,Transferencia
25088,5868,2025-05-24 10:39:34,241.53,PayPal
25089,6910,2025-05-24 10:46:25,343.92,Efectivo
25090,25983,2025-05-24 10:45:28,428.62,Tarjeta
25091,44127,2025-05-24 10:43:59,271.35,Tarjeta
25092,10502,2025-05-24 10:42:11,578.55,Tarjeta
25093,13222,2025-05-24 10:41:45,385.35,Tarjeta
25094,35960,2025-05-24 10:40:17,477.56,Efectivo
25095,2234,2025-05-24 10:41:18,627.64,Efectivo
25096,8459,2025-05-24 10:45:38,441.90,Efectivo
25097,37994,2025-05-24 10:46:13,543.65,Tarjeta
25098,17245,2025-05-24 10:36:17,322.50,Tarjeta
25099,25062,2025-05-24 10:46:38,887.80,Transferencia
25100,23388,2025-05-24 10:37:45,899.44,Transferencia
25101,5227,2025-05-24 10:37:58,877.87,Tarjeta
25102,17276,2025-05-24 10:46:57,899.20,Tarjeta
25103,12902,2025-05-24 10:37:28,894.33,Tarjeta
25104,42312,2025-05-24 10:37:56,453.16,Efectivo
25105,18233,2025-05-24 10:44:25,232.73,Tarjeta
25106,24096,2025-05-24 10:46:46,285.92,Transferencia
25107,22577,2025-05-24 10:40:53,224.34,Efectivo
25108,40561,2025-05-24 10:35:57,253.27,PayPal
25109,28151,2025-05-24 10:45:14,300.95,PayPal
25110,24034,2025-05-24 10:45:35,753.75,Efectivo
25111,15652,2025-05-24 10:41:12,891.77,PayPal
25112,3973,2025-05-24 10:37:51,529.10,Efectivo
25113,25130,2025-05-24 10:43:57,552.67,Transferencia
25114,39955,2025-05-24 10:47:22,337.38,PayPal
25115,34474,2025-05-24 10:37:06,888.11,PayPal
25116,1697,2025-05-24 10:40:44,520.52,Transferencia
25117,34515,2025-05-24 10:42:37,620.19,Transferencia
25118,40432,2025-05-24 10:42:38,472.40,Tarjeta
25119,36359,2025-05-24 10:40:56,330.79,Transferencia
25120,11330,2025-05-24 10:38:41,743.24,PayPal
25121,23466,2025-05-24 10:41:31,528.18,PayPal
