fecha_asignacion,correlativo_aspirante,sexo,anio_nacimiento,materia,numero_de_fecha_de_evaluaci,anio_de_ingreso,aprobacion,carrera_objetivo,departamento_institucion_ed,municipio_institucion_,tipo_institucion_educativa
2022-09-27,c2896f98cfb6ef7ae6851,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,c2896f98cfb6ef7ae6851,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,2b538aa55a0c50be9670,F,2004,COMPUTACION,1,2023,NO APROBADO,INGENIERIA AMBIENTAL,SACATEPEQUEZ,ANTIGUA GUATEMAL,PRIVADO
2022-09-27,2440f10bc2f39a7f3bd66,M,2003,MATEMATICA,1,2023,APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,2440f10bc2f39a7f3bd66,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,efc0d2a156b3b92e3b7d,M,2000,COMPUTACION,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,SIN DATOS,SIN DATOS,SIN DATOS
2022-09-27,efc0d2a156b3b92e3b7d,M,2000,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,SIN DATOS,SIN DATOS,SIN DATOS
2022-09-27,a53a0aa6ace74577c6c0,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,SOLOLA,SAN PEDRO LA LAGUNA,POR COOPERATIVA
2022-09-27,a53a0aa6ace74577c6c0,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,SOLOLA,SAN PEDRO LA LAGUNA,POR COOPERATIVA
2022-09-27,721fd853f58f09e4720e,M,2000,MATEMATICA,1,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,0c9bff6821d9e28724c87,M,2001,COMPUTACION,1,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,VILLA CANALES,PRIVADO
2022-09-27,0c9bff6821d9e28724c87,M,2001,MATEMATICA,1,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,VILLA CANALES,PRIVADO
2022-09-27,264b43958ca1c5a346ad,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,9502d34f870c47c2572e,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA NUEVA,PRIVADO
2022-09-27,9502d34f870c47c2572e,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA NUEVA,PRIVADO
2022-09-27,3d2a51e0ec9119237f12,M,2000,MATEMATICA,1,2023,NO APROBADO,INGENIERIA ELECTRICA,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2022-09-27,3d2a51e0ec9119237f12,M,2000,COMPUTACION,1,2023,NO APROBADO,INGENIERIA ELECTRICA,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2022-09-27,f58494f7140206ba4944,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,IZABAL,LIVINGSTON,PUBLICO
2022-09-27,f58494f7140206ba4944,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,IZABAL,LIVINGSTON,PUBLICO
2022-09-27,39abb35b3d71e265b35a,M,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,f5237df53f5daf6c5f6f51,F,1996,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,PETEN,SAYAXCHE,PUBLICO
2022-09-27,76ec6b9f15296d09e858,M,2004,COMPUTACION,1,2023,APROBADO,INGENIERIA QUIMICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,e01b7d2b2dd422c61de9,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,CHINAUTLA,PUBLICO
2022-09-27,e01b7d2b2dd422c61de9,M,2003,COMPUTACION,1,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,CHINAUTLA,PUBLICO
2022-09-27,50b386aae00865dabeb6,M,2004,MATEMATICA,1,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,50b386aae00865dabeb6,M,2004,COMPUTACION,1,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,5b3b526179d4987dcb3d,M,1999,MATEMATICA,1,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,5b3b526179d4987dcb3d,M,1999,COMPUTACION,1,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,db9c1a696be2afabeafb2,M,1999,MATEMATICA,1,2023,NO APROBADO,INGENIERIA ELECTRICA,GUATEMALA,AMATITLAN,PRIVADO
2022-09-27,db9c1a696be2afabeafb2,M,1999,COMPUTACION,1,2023,NO APROBADO,INGENIERIA ELECTRICA,GUATEMALA,AMATITLAN,PRIVADO
2022-09-27,7d388708136cff594fa66,M,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA ELECTRICA,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2022-09-27,d65bdb84917c19c29bcb,M,1989,MATEMATICA,1,2023,NO APROBADO,INGENIERIA ELECTRICA,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2022-09-27,16259b3c2cc0e3150121,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,da542ce9054584f87119,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,22c56372d1290cdc4bcb,M,2005,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2022-09-27,22c56372d1290cdc4bcb,M,2005,COMPUTACION,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2022-09-27,362aeb8cfdf5c79a4502b,F,1999,MATEMATICA,1,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,VILLA NUEVA,PRIVADO
2022-09-27,ece1d8b6ce42a499e5a3,M,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA NUEVA,PRIVADO
2022-09-27,14be6f2e0b71c445636c,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,PETAPA,POR COOPERATIVA
2022-09-27,14be6f2e0b71c445636c,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,PETAPA,POR COOPERATIVA
2022-09-27,a49087ef6df8880cb040d,M,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2022-09-27,a49087ef6df8880cb040d,M,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2022-09-27,3cccd09ae90dfe87be1b,M,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,035a6953e217334e5301,F,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,MIXCO,PRIVADO
2022-09-27,035a6953e217334e5301,F,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,MIXCO,PRIVADO
2022-09-27,767a9699d3d7e7ddac30,M,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,PETAPA,PRIVADO
2022-09-27,767a9699d3d7e7ddac30,M,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,PETAPA,PRIVADO
2022-09-27,32f78339c2bd00f378ac,F,2003,COMPUTACION,1,2023,APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-09-27,32f78339c2bd00f378ac,F,2003,MATEMATICA,1,2023,APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-09-27,0c5d897ac563e78879a9,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,f710536b5105abc5bb30,M,2000,COMPUTACION,1,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-09-27,f710536b5105abc5bb30,M,2000,MATEMATICA,1,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-09-27,1d62c838dc324de249ed,M,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA NUEVA,PRIVADO
2022-09-27,1d62c838dc324de249ed,M,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA NUEVA,PRIVADO
2022-09-27,b0213659cc40ddd46ffe,F,1991,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,b0213659cc40ddd46ffe,F,1991,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,8f28adc289713043d802,M,2000,MATEMATICA,1,2023,APROBADO,INGENIERIA ELECTRICA,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-09-27,182c09952196b60fcce9,F,2000,MATEMATICA,1,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,TOTONICAPAN,SAN CRISTOBAL ,PRIVADO
2022-09-27,182c09952196b60fcce9,F,2000,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,TOTONICAPAN,SAN CRISTOBAL ,PRIVADO
2022-09-27,fa2038ffb8bffdc0b1a5a3,M,2003,MATEMATICA,1,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,AMATITLAN,PRIVADO
2022-09-27,1decefa6691ea6d6c59e,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,MIXCO,PRIVADO
2022-09-27,1decefa6691ea6d6c59e,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,MIXCO,PRIVADO
2022-09-27,e9de4d0086e866ca5a4d,M,2004,MATEMATICA,1,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,SACATEPEQUEZ,CIUDAD VIEJA,PRIVADO
2022-09-27,e9de4d0086e866ca5a4d,M,2004,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SACATEPEQUEZ,CIUDAD VIEJA,PRIVADO
2022-09-27,e5c2482655b7d1ed8f31,F,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,e5c2482655b7d1ed8f31,F,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,b77f1048c54f0720d92c,F,2003,COMPUTACION,1,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,SACATEPEQUEZ,SAN LUCAS SACATEPEQ,POR COOPERATIVA
2022-09-27,b77f1048c54f0720d92c,F,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SACATEPEQUEZ,SAN LUCAS SACATEPEQ,POR COOPERATIVA
2022-09-27,39af5a58eb8cd499bffce,M,2005,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,CHIMALTENANGO,CHIMALTENANGO,PUBLICO
2022-09-27,39af5a58eb8cd499bffce,M,2005,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,CHIMALTENANGO,CHIMALTENANGO,PUBLICO
2022-09-27,39881b7f5a1b7039ec4a,M,2004,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2022-09-27,6941fbb032063722be1e,M,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2022-09-27,6941fbb032063722be1e,M,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2022-09-27,af98965027f210131839,M,2000,MATEMATICA,1,2023,NO APROBADO,INGENIERIA MECANICA ,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2022-09-27,af98965027f210131839,M,2000,COMPUTACION,1,2023,NO APROBADO,INGENIERIA MECANICA ,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2022-09-27,ff21bc44e1aa1746e5107,M,2004,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,070a2e4c03721581858a,M,1995,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,ALTA VERAPAZ,TACTIC,PRIVADO
2022-09-27,070a2e4c03721581858a,M,1995,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,ALTA VERAPAZ,TACTIC,PRIVADO
2022-09-27,d47c68262c4d1f2f17c40,M,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,PETEN,EL CHAL,PUBLICO
2022-09-27,d47c68262c4d1f2f17c40,M,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,PETEN,EL CHAL,PUBLICO
2022-09-27,21c6b6373b49cf9b2355,M,2004,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,PETAPA,PRIVADO
2022-09-27,21c6b6373b49cf9b2355,M,2004,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,PETAPA,PRIVADO
2022-09-27,430b76e0912b48929426,M,2001,MATEMATICA,1,2023,NO APROBADO,INGENIERIA CIVIL,QUEZALTENANGO,COATEPEQUE,PRIVADO
2022-09-27,11f7b8a3801cff865075f,M,1997,COMPUTACION,1,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,SAN JUAN SACATEPEQ,PRIVADO
2022-09-27,11f7b8a3801cff865075f,M,1997,MATEMATICA,1,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,SAN JUAN SACATEPEQ,PRIVADO
2022-09-27,c5a056b24e5801580f49,M,2001,MATEMATICA,1,2023,APROBADO,INGENIERIA MECANICA,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2022-09-27,c5a056b24e5801580f49,M,2001,COMPUTACION,1,2023,APROBADO,INGENIERIA MECANICA,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2022-09-27,40fa4ee9c5c51b237570,M,2004,MATEMATICA,1,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,PETAPA,PRIVADO
2022-09-27,40fa4ee9c5c51b237570,M,2004,COMPUTACION,1,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,PETAPA,PRIVADO
2022-09-27,92ba43391d79d4ef329a,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,CHIMALTENANGO,POCHUTA,PUBLICO
2022-09-27,92ba43391d79d4ef329a,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,CHIMALTENANGO,POCHUTA,PUBLICO
2022-09-27,e369efce4ca52b3d1060,M,2004,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,e369efce4ca52b3d1060,M,2004,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,bd8cd90a9bb902d9fa9f,M,1998,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,PETEN,EL CHAL,PUBLICO
2022-09-27,b44979dfdf6b51be1ab5,M,2002,MATEMATICA,1,2023,APROBADO,INGENIERIA MECANICA ,SACATEPEQUEZ,ANTIGUA GUATEMAL,PRIVADO
2022-09-27,9a2ab42fb945ccf19f7a1,M,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA ELECTRONICA,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2022-09-27,9a2ab42fb945ccf19f7a1,M,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA ELECTRONICA,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2022-09-27,954626c2e89a3cb66ce7,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,QUICHE,SANTA CRUZ DEL ,PRIVADO
2022-09-27,4c15b7ef6f7e6a032f996,M,2001,COMPUTACION,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,4c15b7ef6f7e6a032f996,M,2001,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,c170e11cc40879c68ff27,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA QUIMICA,ALTA VERAPAZ,COBAN,PRIVADO
2022-09-27,894a663fe64f03d1cbfe0,M,1999,MATEMATICA,1,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,894a663fe64f03d1cbfe0,M,1999,COMPUTACION,1,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,6b7857b2c7b3765af28c,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,GUATEMALA,PUBLICO
2022-09-27,d4825c6943272c81aa74,M,2004,MATEMATICA,1,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,PALENCIA,PRIVADO
2022-09-27,415349cfdfea4ec6965f4,M,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,415349cfdfea4ec6965f4,M,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,8d7db7664e0e52d7e7f8,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,b86496e6b25bd57b9a25,M,2004,COMPUTACION,1,2023,NO APROBADO,INGENIERIA ELECTRONICA,QUICHE,SANTA CRUZ DEL ,PRIVADO
2022-09-27,b86496e6b25bd57b9a25,M,2004,MATEMATICA,1,2023,NO APROBADO,INGENIERIA ELECTRONICA,QUICHE,SANTA CRUZ DEL ,PRIVADO
2022-09-27,500f495d93f73051df7c6,M,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,500f495d93f73051df7c6,M,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,d7adc39fa493bbc692f7,M,1993,MATEMATICA,1,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,d7adc39fa493bbc692f7,M,1993,COMPUTACION,1,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,543ed12fd64ebcf21c54,M,2002,COMPUTACION,1,2023,NO APROBADO,INGENIERIA ELECTRONICA,SIN DATOS,SIN DATOS,SIN DATOS
2022-09-27,543ed12fd64ebcf21c54,M,2002,MATEMATICA,1,2023,NO APROBADO,INGENIERIA ELECTRONICA,SIN DATOS,SIN DATOS,SIN DATOS
2022-09-27,f8972f2bc137304db0444,M,2004,COMPUTACION,1,2023,NO APROBADO,INGENIERIA ELECTRICA,EL PROGRESO,SANARATE,PRIVADO
2022-09-27,f8972f2bc137304db0444,M,2004,MATEMATICA,1,2023,NO APROBADO,INGENIERIA ELECTRICA,EL PROGRESO,SANARATE,PRIVADO
2022-09-27,30a8d71054cfffa3d4d36,M,2001,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,30a8d71054cfffa3d4d36,M,2001,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,8cc4c6b110f657c2f3252,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA ELECTRICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,8cc4c6b110f657c2f3252,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA ELECTRICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,341975a7327d02cf952b,F,2004,COMPUTACION,1,2023,NO APROBADO,INGENIERIA AMBIENTAL,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-09-27,341975a7327d02cf952b,F,2004,MATEMATICA,1,2023,NO APROBADO,INGENIERIA AMBIENTAL,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-09-27,ce3d3dfb5b0b2c3302a0,M,2004,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,PETAPA,POR COOPERATIVA
2022-09-27,e23f02e4df38e253b6fbc,M,2004,COMPUTACION,1,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,b2cdb9eb1e2d4a32a667,M,2004,COMPUTACION,1,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2022-09-27,b2cdb9eb1e2d4a32a667,M,2004,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2022-09-27,c46832ff5291c0954a20d,F,2005,MATEMATICA,1,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,c46832ff5291c0954a20d,F,2005,COMPUTACION,1,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,2e56838a617c1655d2ab,M,1991,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,2e56838a617c1655d2ab,M,1991,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,f4d501b717186daca25e,M,1998,COMPUTACION,1,2023,APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2022-09-27,f4d501b717186daca25e,M,1998,MATEMATICA,1,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2022-09-27,d708bcc10906d0533fa3,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,d708bcc10906d0533fa3,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,714164508dd1bc34201b,F,2000,COMPUTACION,1,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,MIXCO,PRIVADO
2022-09-27,714164508dd1bc34201b,F,2000,MATEMATICA,1,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,MIXCO,PRIVADO
2022-09-27,23529d217dcc382969be,M,2004,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,23529d217dcc382969be,M,2004,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,aaadea85d619bffb742f5,M,1992,COMPUTACION,1,2023,NO APROBADO,INGENIERIA CIVIL,PETEN,EL CHAL,PUBLICO
2022-09-27,aaadea85d619bffb742f5,M,1992,MATEMATICA,1,2023,NO APROBADO,INGENIERIA CIVIL,PETEN,EL CHAL,PUBLICO
2022-09-27,9b67790f5572dc05854a,M,2004,MATEMATICA,1,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,9b67790f5572dc05854a,M,2004,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,e03b93a16d0751590dcb,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,e03b93a16d0751590dcb,M,2003,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-09-27,a03beac9b8294fd8ae71,M,1995,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,RETALHULEU,SAN SEBASTIAN,PUBLICO
2022-09-27,a03beac9b8294fd8ae71,M,1995,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,RETALHULEU,SAN SEBASTIAN,PUBLICO
2022-09-27,3b45e1e9a3bdb197ba32,F,2005,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,SANTA CATARINA ,PRIVADO
2022-09-27,3b45e1e9a3bdb197ba32,F,2005,MATEMATICA,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,SANTA CATARINA ,PRIVADO
2022-09-27,f810906e6bdd5d57232d,M,2003,COMPUTACION,1,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,CHIQUIMULA,ESQUIPULAS,PRIVADO
